published,ecosystem,fixed,severity
2022-02-16T00:01:52Z,Packagist,1.0,MODERATE
2022-02-22T19:34:09Z,Go,1.0,LOW
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-06T00:01:07Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Maven,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T22:32:29Z,Maven,1.0,HIGH
2022-02-07T00:00:30Z,Packagist,1.0,MODERATE
2022-02-10T20:24:21Z,Maven,1.0,MODERATE
2022-02-10T00:21:12Z,PyPI,1.0,MODERATE
2022-02-12T00:01:51Z,Go,1.0,MODERATE
2022-02-09T23:30:01Z,PyPI,1.0,HIGH
2022-02-17T00:00:25Z,Maven,0.0,CRITICAL
2022-02-10T23:05:20Z,Maven,1.0,CRITICAL
2022-02-09T23:25:44Z,Maven,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T22:37:28Z,Maven,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T23:49:01Z,PyPI,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:18:02Z,Go,1.0,MODERATE
2022-02-09T23:08:01Z,Maven,1.0,HIGH
2022-02-16T22:26:35Z,Go,1.0,HIGH
2022-02-09T23:01:49Z,Maven,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T20:23:25Z,Maven,1.0,HIGH
2022-02-25T00:01:08Z,Packagist,1.0,CRITICAL
2022-02-15T01:57:18Z,Maven,1.0,HIGH
2022-02-27T00:00:16Z,Packagist,1.0,MODERATE
2022-02-10T20:38:22Z,npm,1.0,HIGH
2022-02-12T00:00:48Z,Maven,1.0,HIGH
2022-02-11T23:26:26Z,Go,1.0,MODERATE
2022-02-01T00:44:35Z,npm,1.0,HIGH
2022-02-08T00:00:34Z,Maven,1.0,MODERATE
2022-02-17T00:00:32Z,Packagist,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,CRITICAL
2022-02-06T00:00:55Z,Maven,1.0,HIGH
2022-02-16T00:01:45Z,Packagist,1.0,MODERATE
2022-02-10T20:23:01Z,Maven,1.0,HIGH
2022-02-16T22:35:03Z,crates.io,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T20:51:46Z,Maven,1.0,MODERATE
2022-02-15T00:19:57Z,Go,1.0,HIGH
2022-02-22T00:00:30Z,npm,1.0,MODERATE
2022-02-10T23:06:57Z,Maven,1.0,CRITICAL
2022-02-11T23:39:18Z,Go,1.0,CRITICAL
2022-02-08T17:23:16Z,Go,1.0,CRITICAL
2022-02-09T23:28:29Z,PyPI,1.0,MODERATE
2022-02-11T23:39:57Z,Go,1.0,HIGH
2022-02-05T00:00:31Z,npm,1.0,HIGH
2022-02-10T20:51:04Z,Maven,1.0,MODERATE
2022-02-11T00:00:58Z,Packagist,1.0,HIGH
2022-02-09T23:53:30Z,PyPI,1.0,HIGH
2022-02-23T14:59:08Z,Go,1.0,HIGH
2022-02-10T22:21:48Z,Packagist,1.0,HIGH
2022-02-09T18:29:45Z,PyPI,1.0,HIGH
2022-02-09T22:14:01Z,Maven,1.0,MODERATE
2022-02-10T20:21:24Z,npm,1.0,HIGH
2022-02-09T22:44:38Z,Maven,1.0,CRITICAL
2022-02-10T22:39:17Z,Maven,1.0,CRITICAL
2022-02-19T00:01:36Z,Packagist,1.0,HIGH
2022-02-09T00:00:29Z,Go,1.0,HIGH
2022-02-11T23:23:13Z,Go,1.0,LOW
2022-02-20T00:00:31Z,Packagist,1.0,MODERATE
2022-02-09T23:47:57Z,PyPI,1.0,MODERATE
2022-02-22T15:38:08Z,Go,1.0,HIGH
2022-02-09T22:29:04Z,npm,1.0,HIGH
2022-02-09T23:45:09Z,PyPI,1.0,MODERATE
2022-02-09T00:59:06Z,Maven,0.0,MODERATE
2022-02-09T23:07:55Z,Maven,1.0,HIGH
2022-02-11T00:00:54Z,Go,1.0,MODERATE
2022-02-07T21:57:38Z,Go,1.0,MODERATE
2022-02-10T22:26:10Z,Packagist,1.0,MODERATE
2022-02-09T00:48:54Z,Maven,1.0,MODERATE
2022-02-11T23:58:09Z,Go,1.0,CRITICAL
2022-02-10T20:25:56Z,Maven,1.0,MODERATE
2022-02-11T23:43:13Z,Go,1.0,LOW
2022-02-10T20:20:31Z,npm,1.0,HIGH
2022-02-21T00:00:21Z,Packagist,1.0,LOW
2022-02-09T22:15:00Z,Maven,1.0,MODERATE
2022-02-16T00:01:14Z,Maven,0.0,HIGH
2022-02-01T00:46:01Z,npm,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T23:45:28Z,npm,0.0,CRITICAL
2022-02-09T23:26:08Z,PyPI,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-24T00:00:54Z,PyPI,1.0,HIGH
2022-02-25T00:01:04Z,Maven,1.0,MODERATE
2022-02-10T22:28:41Z,Packagist,1.0,MODERATE
2022-02-18T00:00:34Z,Go,1.0,HIGH
2022-02-11T21:33:23Z,RubyGems,1.0,HIGH
2022-02-19T00:01:25Z,Maven,0.0,HIGH
2022-02-25T00:01:04Z,Packagist,0.0,CRITICAL
2022-02-09T00:00:29Z,Go,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,LOW
2022-02-25T00:01:07Z,Packagist,1.0,MODERATE
2022-02-10T23:47:27Z,npm,1.0,MODERATE
2022-02-09T22:37:59Z,Maven,1.0,HIGH
2022-02-10T23:30:20Z,npm,1.0,MODERATE
2022-02-09T22:41:19Z,npm,1.0,MODERATE
2022-02-06T00:01:07Z,Maven,1.0,MODERATE
2022-02-10T00:32:44Z,PyPI,1.0,MODERATE
2022-02-20T00:00:32Z,Packagist,1.0,HIGH
2022-02-01T00:00:44Z,PyPI,0.0,HIGH
2022-02-10T00:20:51Z,PyPI,1.0,MODERATE
2022-02-10T00:18:53Z,PyPI,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-07T22:36:00Z,PyPI,1.0,HIGH
2022-02-09T23:26:50Z,PyPI,1.0,HIGH
2022-02-10T23:42:39Z,npm,1.0,MODERATE
2022-02-06T00:01:07Z,Maven,1.0,CRITICAL
2022-02-11T18:57:53Z,npm,1.0,HIGH
2022-02-15T00:02:46Z,npm,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-18T00:00:37Z,Packagist,1.0,HIGH
2022-02-10T22:23:18Z,Packagist,1.0,HIGH
2022-02-10T00:30:54Z,Maven,1.0,CRITICAL
2022-02-09T22:17:38Z,Maven,1.0,HIGH
2022-02-16T22:57:57Z,PyPI,1.0,HIGH
2022-02-11T23:59:14Z,Go,1.0,HIGH
2022-02-12T00:00:47Z,Packagist,1.0,HIGH
2022-02-02T00:01:45Z,Maven,1.0,MODERATE
2022-02-07T00:00:23Z,Go,1.0,HIGH
2022-02-10T20:29:39Z,Maven,1.0,MODERATE
2022-02-26T00:00:44Z,Maven,1.0,HIGH
2022-02-09T00:59:32Z,Maven,1.0,MODERATE
2022-02-10T20:28:06Z,Maven,1.0,HIGH
2022-02-09T00:58:03Z,Maven,1.0,HIGH
2022-02-19T00:01:28Z,Maven,1.0,MODERATE
2022-02-09T22:14:58Z,Maven,1.0,CRITICAL
2022-02-09T22:45:52Z,npm,1.0,HIGH
2022-02-09T21:53:29Z,Maven,1.0,MODERATE
2022-02-09T23:43:48Z,PyPI,1.0,MODERATE
2022-02-10T23:35:21Z,npm,1.0,HIGH
2022-02-09T23:29:14Z,PyPI,1.0,MODERATE
2022-02-24T00:00:54Z,Packagist,1.0,HIGH
2022-02-10T20:46:21Z,Maven,1.0,MODERATE
2022-02-10T20:38:19Z,npm,1.0,HIGH
2022-02-09T01:01:22Z,Maven,1.0,HIGH
2022-02-10T23:36:54Z,npm,0.0,CRITICAL
2022-02-02T00:04:20Z,Maven,1.0,HIGH
2022-02-01T00:48:15Z,Maven,1.0,HIGH
2022-02-11T23:42:20Z,Go,1.0,HIGH
2022-02-15T00:02:45Z,crates.io,1.0,CRITICAL
2022-02-24T12:08:24Z,PyPI,1.0,MODERATE
2022-02-05T00:00:26Z,npm,1.0,HIGH
2022-02-10T20:49:48Z,Packagist,1.0,MODERATE
2022-02-18T00:00:34Z,Packagist,1.0,MODERATE
2022-02-09T21:41:46Z,Maven,1.0,MODERATE
2022-02-25T00:01:05Z,Maven,0.0,MODERATE
2022-02-16T00:01:14Z,Maven,0.0,MODERATE
2022-02-16T22:56:21Z,Go,1.0,MODERATE
2022-02-09T22:29:01Z,Go,1.0,MODERATE
2022-02-10T22:33:46Z,Packagist,1.0,HIGH
2022-02-19T00:01:24Z,Maven,0.0,HIGH
2022-02-09T23:52:51Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-02T00:01:46Z,npm,1.0,CRITICAL
2022-02-20T00:00:32Z,Packagist,1.0,MODERATE
2022-02-10T00:21:32Z,PyPI,1.0,MODERATE
2022-02-10T00:34:01Z,PyPI,1.0,MODERATE
2022-02-22T19:32:18Z,npm,1.0,HIGH
2022-02-17T00:00:36Z,Packagist,1.0,MODERATE
2022-02-09T22:05:39Z,Maven,1.0,MODERATE
2022-02-02T00:01:46Z,PyPI,1.0,MODERATE
2022-02-09T23:27:49Z,PyPI,1.0,HIGH
2022-02-11T19:11:36Z,crates.io,0.0,LOW
2022-02-10T00:19:50Z,PyPI,1.0,MODERATE
2022-02-24T00:00:54Z,npm,1.0,HIGH
2022-02-10T00:20:29Z,PyPI,1.0,MODERATE
2022-02-09T22:27:01Z,Maven,1.0,CRITICAL
2022-02-09T22:43:37Z,npm,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-01T00:44:14Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T22:35:39Z,Hex,1.0,MODERATE
2022-02-05T00:00:31Z,Go,1.0,HIGH
2022-02-09T00:00:27Z,RubyGems,1.0,HIGH
2022-02-01T16:22:50Z,NuGet,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T23:32:51Z,npm,1.0,MODERATE
2022-02-09T00:46:46Z,Maven,1.0,HIGH
2022-02-18T00:00:34Z,Maven,0.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,LOW
2022-02-23T00:00:59Z,Packagist,1.0,MODERATE
2022-02-09T23:54:51Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-01T00:47:33Z,Go,1.0,MODERATE
2022-02-27T00:00:15Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-27T00:00:15Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T22:34:01Z,npm,1.0,MODERATE
2022-02-09T00:56:04Z,Maven,0.0,HIGH
2022-02-10T23:45:54Z,npm,0.0,CRITICAL
2022-02-21T00:00:20Z,PyPI,1.0,HIGH
2022-02-20T00:00:35Z,PyPI,1.0,HIGH
2022-02-09T23:27:08Z,PyPI,1.0,MODERATE
2022-02-07T22:37:45Z,npm,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-16T00:01:58Z,Packagist,1.0,HIGH
2022-02-09T22:51:56Z,Maven,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-10T22:42:46Z,Maven,1.0,HIGH
2022-02-09T22:25:18Z,Maven,1.0,HIGH
2022-02-10T20:48:47Z,Maven,1.0,HIGH
2022-02-12T00:00:36Z,Go,1.0,MODERATE
2022-02-11T00:00:47Z,Packagist,1.0,MODERATE
2022-02-10T20:35:42Z,Maven,1.0,MODERATE
2022-02-16T00:01:51Z,Packagist,1.0,MODERATE
2022-02-09T23:33:17Z,PyPI,1.0,MODERATE
2022-02-19T00:01:24Z,Maven,0.0,CRITICAL
2022-02-09T23:47:14Z,PyPI,1.0,HIGH
2022-02-20T00:00:31Z,Packagist,1.0,HIGH
2022-02-10T23:51:42Z,npm,1.0,CRITICAL
2022-02-08T22:05:17Z,Maven,1.0,HIGH
2022-02-25T22:18:50Z,PyPI,1.0,MODERATE
2022-02-16T00:01:16Z,Maven,0.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-10T00:33:29Z,PyPI,1.0,MODERATE
2022-02-15T01:07:53Z,Go,1.0,MODERATE
2022-02-10T00:32:59Z,PyPI,1.0,MODERATE
2022-02-10T20:54:31Z,Maven,1.0,MODERATE
2022-02-19T00:01:35Z,Packagist,1.0,HIGH
2022-02-10T23:30:59Z,npm,1.0,MODERATE
2022-02-09T00:58:15Z,Maven,1.0,MODERATE
2022-02-25T00:01:08Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T22:58:06Z,Maven,1.0,HIGH
2022-02-15T00:02:47Z,Packagist,1.0,CRITICAL
2022-02-09T22:20:49Z,npm,1.0,CRITICAL
2022-02-09T22:50:06Z,npm,0.0,HIGH
2022-02-01T16:22:57Z,NuGet,1.0,MODERATE
2022-02-26T00:00:44Z,Maven,1.0,MODERATE
2022-02-09T23:55:28Z,PyPI,1.0,MODERATE
2022-02-26T00:00:44Z,PyPI,1.0,HIGH
2022-02-10T23:37:22Z,npm,0.0,CRITICAL
2022-02-10T20:36:45Z,Maven,1.0,HIGH
2022-02-12T00:00:47Z,Packagist,1.0,CRITICAL
2022-02-10T23:41:49Z,npm,1.0,CRITICAL
2022-02-12T00:00:47Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-18T00:00:36Z,Packagist,1.0,MODERATE
2022-02-17T00:00:26Z,Maven,1.0,CRITICAL
2022-02-18T00:00:33Z,npm,1.0,MODERATE
2022-02-17T00:00:35Z,npm,1.0,MODERATE
2022-02-10T20:34:24Z,npm,0.0,MODERATE
2022-02-09T00:45:56Z,Maven,1.0,HIGH
2022-02-10T00:31:31Z,Maven,1.0,MODERATE
2022-02-10T23:46:11Z,npm,0.0,CRITICAL
2022-02-18T00:00:37Z,Packagist,1.0,MODERATE
2022-02-10T23:04:32Z,Maven,1.0,MODERATE
2022-02-09T22:26:32Z,Maven,1.0,MODERATE
2022-02-10T23:48:06Z,npm,0.0,CRITICAL
2022-02-09T00:23:06Z,Maven,1.0,MODERATE
2022-02-01T00:48:35Z,PyPI,1.0,MODERATE
2022-02-09T22:03:57Z,Maven,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T23:01:22Z,Maven,1.0,HIGH
2022-02-09T00:11:19Z,PyPI,0.0,MODERATE
2022-02-10T20:55:10Z,Maven,1.0,HIGH
2022-02-09T18:28:54Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,CRITICAL
2022-02-12T00:00:37Z,Maven,1.0,HIGH
2022-02-07T22:01:14Z,PyPI,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-19T00:01:25Z,Packagist,1.0,CRITICAL
2022-02-15T01:57:18Z,PyPI,1.0,LOW
2022-02-26T00:00:38Z,npm,1.0,MODERATE
2022-02-09T18:29:13Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T22:35:29Z,Maven,1.0,MODERATE
2022-02-09T23:55:43Z,PyPI,1.0,HIGH
2022-02-27T00:00:14Z,Packagist,0.0,HIGH
2022-02-10T23:33:39Z,npm,1.0,LOW
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-12T00:00:49Z,Packagist,1.0,HIGH
2022-02-10T20:24:17Z,Maven,1.0,MODERATE
2022-02-09T23:57:42Z,PyPI,1.0,HIGH
2022-02-10T23:46:28Z,npm,0.0,MODERATE
2022-02-26T00:00:44Z,Go,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T22:19:00Z,Maven,1.0,HIGH
2022-02-25T00:01:05Z,Maven,0.0,MODERATE
2022-02-16T00:01:28Z,Maven,0.0,MODERATE
2022-02-01T00:50:09Z,npm,1.0,HIGH
2022-02-08T18:53:56Z,Go,1.0,LOW
2022-02-09T23:07:54Z,Maven,1.0,HIGH
2022-02-10T23:42:58Z,npm,0.0,CRITICAL
2022-02-09T21:59:46Z,PyPI,0.0,LOW
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-08T21:50:34Z,Go,0.0,MODERATE
2022-02-12T00:00:46Z,Packagist,1.0,MODERATE
2022-02-24T00:00:52Z,Packagist,1.0,MODERATE
2022-02-09T23:38:56Z,PyPI,1.0,MODERATE
2022-02-10T23:07:37Z,Maven,1.0,HIGH
2022-02-09T22:00:04Z,PyPI,0.0,MODERATE
2022-02-09T23:47:30Z,PyPI,1.0,MODERATE
2022-02-09T23:31:48Z,PyPI,1.0,HIGH
2022-02-09T22:00:08Z,PyPI,1.0,MODERATE
2022-02-09T22:22:24Z,npm,1.0,MODERATE
2022-02-09T18:29:24Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T00:00:31Z,Packagist,0.0,MODERATE
2022-02-15T01:57:18Z,Go,0.0,HIGH
2022-02-09T22:01:32Z,Maven,1.0,MODERATE
2022-02-01T00:01:00Z,Packagist,1.0,MODERATE
2022-02-02T00:01:58Z,Go,1.0,LOW
2022-02-16T00:01:18Z,Maven,0.0,MODERATE
2022-02-17T17:19:18Z,npm,1.0,MODERATE
2022-02-21T00:00:21Z,npm,1.0,CRITICAL
2022-02-09T23:32:41Z,PyPI,1.0,HIGH
2022-02-12T00:00:47Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-01T22:01:47Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-16T22:30:57Z,Go,1.0,HIGH
2022-02-07T22:38:37Z,npm,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-10T22:29:03Z,Packagist,1.0,MODERATE
2022-02-09T23:53:47Z,PyPI,1.0,HIGH
2022-02-16T00:01:45Z,Packagist,1.0,MODERATE
2022-02-01T22:01:14Z,Maven,1.0,CRITICAL
2022-02-17T00:00:26Z,Maven,0.0,CRITICAL
2022-02-05T00:00:31Z,npm,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-15T00:02:45Z,Packagist,1.0,MODERATE
2022-02-12T00:00:48Z,Maven,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-07T19:06:18Z,Go,1.0,HIGH
2022-02-09T23:20:47Z,Maven,1.0,HIGH
2022-02-10T20:33:49Z,npm,0.0,HIGH
2022-02-16T00:01:17Z,Maven,0.0,HIGH
2022-02-10T00:32:29Z,PyPI,1.0,MODERATE
2022-02-01T00:47:53Z,PyPI,1.0,MODERATE
2022-02-14T22:54:18Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-09T00:33:56Z,Maven,1.0,MODERATE
2022-02-09T23:32:08Z,PyPI,1.0,HIGH
2022-02-05T00:00:31Z,npm,1.0,HIGH
2022-02-09T23:15:46Z,npm,0.0,HIGH
2022-02-10T23:52:01Z,npm,1.0,CRITICAL
2022-02-09T00:00:31Z,Packagist,0.0,MODERATE
2022-02-10T00:34:13Z,PyPI,1.0,MODERATE
2022-02-23T21:15:01Z,Packagist,1.0,MODERATE
2022-02-27T00:00:15Z,npm,1.0,MODERATE
2022-02-25T15:36:47Z,npm,1.0,HIGH
2022-02-15T00:02:47Z,Packagist,1.0,HIGH
2022-02-01T00:48:54Z,PyPI,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:57:18Z,Maven,1.0,HIGH
2022-02-09T22:18:13Z,Maven,1.0,CRITICAL
2022-02-01T16:23:00Z,NuGet,1.0,MODERATE
2022-02-01T00:49:48Z,Packagist,1.0,MODERATE
2022-02-04T00:00:33Z,PyPI,1.0,MODERATE
2022-02-19T00:01:25Z,Maven,0.0,CRITICAL
2022-02-25T00:01:01Z,Packagist,1.0,HIGH
2022-02-23T21:17:25Z,Go,1.0,HIGH
2022-02-09T23:03:53Z,Maven,1.0,MODERATE
2022-02-17T00:00:35Z,Packagist,1.0,HIGH
2022-02-12T00:00:37Z,Maven,1.0,HIGH
2022-02-24T00:00:52Z,Go,1.0,CRITICAL
2022-02-09T21:21:53Z,Maven,1.0,MODERATE
2022-02-09T00:00:31Z,npm,1.0,MODERATE
2022-02-10T20:23:28Z,Maven,1.0,HIGH
2022-02-09T23:14:11Z,npm,1.0,HIGH
2022-02-10T00:30:07Z,Maven,1.0,HIGH
2022-02-10T00:00:31Z,npm,1.0,MODERATE
2022-02-26T00:00:44Z,Packagist,1.0,MODERATE
2022-02-04T00:00:26Z,PyPI,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T00:00:28Z,Go,1.0,MODERATE
2022-02-12T00:00:42Z,Packagist,1.0,MODERATE
2022-02-09T23:34:06Z,PyPI,1.0,MODERATE
2022-02-09T23:37:55Z,PyPI,1.0,HIGH
2022-02-10T22:27:58Z,Packagist,1.0,MODERATE
2022-02-10T00:15:07Z,PyPI,1.0,MODERATE
2022-02-09T22:19:44Z,Maven,1.0,MODERATE
2022-02-19T00:01:28Z,Maven,1.0,CRITICAL
2022-02-01T00:43:17Z,Go,1.0,MODERATE
2022-02-09T00:00:28Z,Packagist,0.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,CRITICAL
2022-02-23T21:08:44Z,Packagist,1.0,HIGH
2022-02-09T23:52:24Z,PyPI,1.0,HIGH
2022-02-10T20:22:06Z,Maven,1.0,HIGH
2022-02-24T00:00:53Z,Packagist,1.0,HIGH
2022-02-10T22:39:58Z,Maven,1.0,HIGH
2022-02-10T22:38:50Z,Maven,1.0,MODERATE
2022-02-09T23:19:26Z,Maven,1.0,MODERATE
2022-02-10T00:00:30Z,Packagist,1.0,MODERATE
2022-02-15T00:32:04Z,Go,1.0,HIGH
2022-02-09T23:08:03Z,Maven,1.0,HIGH
2022-02-12T00:00:37Z,Maven,1.0,CRITICAL
2022-02-12T00:14:07Z,Go,1.0,MODERATE
2022-02-02T00:01:45Z,Maven,1.0,MODERATE
2022-02-14T22:52:15Z,Go,0.0,LOW
2022-02-09T00:56:51Z,Maven,1.0,HIGH
2022-02-09T00:00:29Z,Go,1.0,MODERATE
2022-02-16T00:08:18Z,Maven,1.0,MODERATE
2022-02-01T00:49:39Z,Go,1.0,HIGH
2022-02-16T00:01:33Z,Maven,0.0,MODERATE
2022-02-09T23:07:59Z,Maven,1.0,CRITICAL
2022-02-09T23:39:33Z,PyPI,1.0,MODERATE
2022-02-10T23:51:16Z,npm,1.0,HIGH
2022-02-10T23:03:26Z,Maven,1.0,CRITICAL
2022-02-10T23:06:22Z,Maven,1.0,MODERATE
2022-02-15T00:42:28Z,Go,1.0,CRITICAL
2022-02-18T00:00:36Z,Packagist,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-06T00:00:54Z,npm,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-16T22:36:21Z,crates.io,1.0,CRITICAL
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-24T00:00:53Z,Packagist,1.0,HIGH
2022-02-09T22:17:37Z,Go,1.0,MODERATE
2022-02-09T23:08:06Z,Maven,1.0,MODERATE
2022-02-06T00:01:01Z,Packagist,1.0,MODERATE
2022-02-09T22:50:50Z,Maven,1.0,CRITICAL
2022-02-09T23:43:27Z,PyPI,1.0,HIGH
2022-02-15T00:02:46Z,Go,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-11T23:17:02Z,Go,1.0,LOW
2022-02-09T22:30:30Z,Maven,1.0,HIGH
2022-02-10T20:19:47Z,npm,1.0,MODERATE
2022-02-25T00:01:07Z,Packagist,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-09T23:06:40Z,Maven,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-11T23:17:25Z,Go,1.0,LOW
2022-02-15T00:02:47Z,Packagist,1.0,MODERATE
2022-02-16T23:02:09Z,PyPI,1.0,HIGH
2022-02-09T23:25:40Z,PyPI,1.0,HIGH
2022-02-16T00:01:42Z,Go,1.0,MODERATE
2022-02-10T23:04:13Z,Maven,1.0,MODERATE
2022-02-24T13:09:30Z,Packagist,1.0,MODERATE
2022-02-15T01:17:37Z,Go,1.0,MODERATE
2022-02-09T00:00:30Z,Packagist,0.0,MODERATE
2022-02-09T23:28:57Z,PyPI,1.0,MODERATE
2022-02-09T00:56:14Z,Maven,1.0,MODERATE
2022-02-26T00:00:45Z,PyPI,1.0,MODERATE
2022-02-09T21:56:05Z,Maven,1.0,MODERATE
2022-02-10T00:33:13Z,PyPI,1.0,MODERATE
2022-02-26T00:00:44Z,Go,1.0,MODERATE
2022-02-25T20:32:09Z,RubyGems,1.0,HIGH
2022-02-01T00:46:57Z,Packagist,1.0,HIGH
2022-02-15T00:40:44Z,Go,1.0,HIGH
2022-02-09T21:51:19Z,Maven,1.0,MODERATE
2022-02-15T00:30:37Z,Go,1.0,HIGH
2022-02-01T00:43:38Z,PyPI,1.0,MODERATE
2022-02-10T23:47:47Z,npm,0.0,CRITICAL
2022-02-01T00:47:23Z,Maven,1.0,HIGH
2022-02-11T23:27:39Z,Go,1.0,MODERATE
2022-02-09T00:56:26Z,Maven,1.0,MODERATE
2022-02-26T00:00:44Z,Go,1.0,MODERATE
2022-02-15T01:57:18Z,Go,1.0,HIGH
2022-02-15T01:57:18Z,Go,1.0,MODERATE
2022-02-10T00:31:27Z,Maven,1.0,CRITICAL
2022-02-11T23:28:20Z,Go,1.0,LOW
2022-02-15T00:02:47Z,Packagist,1.0,MODERATE
2022-02-11T20:49:14Z,RubyGems,1.0,HIGH
2022-02-09T00:54:12Z,Maven,1.0,HIGH
2022-02-08T22:05:00Z,Maven,1.0,HIGH
2022-02-18T00:00:33Z,npm,1.0,CRITICAL
2022-02-09T21:42:47Z,Maven,1.0,MODERATE
2022-02-10T20:28:57Z,Maven,1.0,CRITICAL
2022-02-09T22:49:10Z,npm,1.0,HIGH
2022-02-09T23:39:11Z,PyPI,1.0,MODERATE
2022-02-12T00:00:37Z,Maven,1.0,HIGH
2022-02-09T22:16:53Z,Maven,1.0,MODERATE
2022-02-10T23:05:04Z,Maven,1.0,MODERATE
2022-02-25T00:01:07Z,Maven,1.0,CRITICAL
2022-02-09T23:28:07Z,PyPI,1.0,MODERATE
2022-02-12T00:00:37Z,Maven,1.0,HIGH
2022-02-09T23:33:35Z,PyPI,1.0,MODERATE
2022-02-10T23:46:51Z,npm,1.0,MODERATE
2022-02-09T21:59:42Z,PyPI,0.0,MODERATE
2022-02-16T00:01:53Z,Packagist,1.0,HIGH
2022-02-09T00:57:02Z,Maven,1.0,MODERATE
2022-02-19T00:01:27Z,Maven,1.0,MODERATE
2022-02-09T22:29:52Z,Maven,1.0,HIGH
2022-02-21T00:00:19Z,Maven,1.0,CRITICAL
